sku_id,week_start,units_sold,forecast_step
SKU0145,2025-12-29,108.51806405987809,1
SKU0146,2025-12-29,74.591282265391,1
SKU0147,2025-12-29,273.0345717930461,1
SKU0148,2025-12-29,170.34512926507503,1
SKU0149,2025-12-29,88.69698841676562,1
SKU0150,2025-12-29,343.74929773646716,1
SKU0151,2025-12-29,29.378007106740405,1
SKU0152,2025-12-29,15.146662840499685,1
SKU0153,2025-12-29,136.08822364862462,1
SKU0154,2025-12-29,41.42350013247112,1
SKU0155,2025-12-29,26.916974956916313,1
SKU0156,2025-12-29,149.7728276794203,1
SKU0159,2025-12-29,192.4764871304851,1
SKU0160,2025-12-29,172.91356489726212,1
SKU0161,2025-12-29,79.47962515713749,1
SKU0162,2025-12-29,104.46287373281531,1
SKU0163,2025-12-29,158.17950931287598,1
SKU0165,2025-12-29,41.61629382693924,1
SKU0166,2025-12-29,268.4679546255999,1
SKU0167,2025-12-29,168.01092418965987,1
SKU0170,2025-12-29,198.44859344503894,1
SKU0171,2025-12-29,343.76602631870645,1
SKU0172,2025-12-29,103.9907244042495,1
SKU0173,2025-12-29,78.18260214360905,1
SKU0175,2025-12-29,253.77601736950754,1
SKU0176,2025-12-29,252.02003849979226,1
SKU0177,2025-12-29,29.9397125405578,1
SKU0178,2025-12-29,23.08682978858456,1
SKU0180,2025-12-29,14.641141759278549,1
SKU0181,2025-12-29,242.62065497053035,1
SKU0182,2025-12-29,30.84936937725425,1
SKU0184,2025-12-29,275.59367765493596,1
SKU0186,2025-12-29,54.75212172363711,1
SKU0187,2025-12-29,161.94729494012685,1
SKU0190,2025-12-29,121.9270242409481,1
SKU0191,2025-12-29,143.28098350751662,1
SKU0193,2025-12-29,30.516800928875284,1
SKU0195,2025-12-29,166.10841848600947,1
SKU0196,2025-12-29,45.0622737664127,1
SKU0198,2025-12-29,167.18689186098067,1
SKU0200,2025-12-29,251.62005278681548,1
SKU0001,2026-01-05,28.33972743286657,2
SKU0004,2026-01-05,33.783655455108104,2
SKU0005,2026-01-05,4.8860945130814235,2
SKU0006,2026-01-05,70.42498964368622,2
SKU0008,2026-01-05,99.6084584810217,2
SKU0010,2026-01-05,181.61559235471506,2
SKU0011,2026-01-05,93.21720865483296,2
SKU0012,2026-01-05,133.5706889746122,2
SKU0013,2026-01-05,284.3388616192725,2
SKU0014,2026-01-05,111.14244816507953,2
SKU0015,2026-01-05,103.570067259663,2
SKU0016,2026-01-05,31.02828864266541,2
SKU0017,2026-01-05,247.3343423161408,2
SKU0018,2026-01-05,224.7043723700533,2
SKU0019,2026-01-05,70.71323271591316,2
SKU0020,2026-01-05,272.73881635201946,2
SKU0021,2026-01-05,11.358753481182202,2
SKU0022,2026-01-05,162.97986281914146,2
SKU0023,2026-01-05,28.131285954800262,2
SKU0025,2026-01-05,43.80501476351338,2
SKU0026,2026-01-05,39.55288406440292,2
SKU0029,2026-01-05,13.040860075826235,2
SKU0030,2026-01-05,8.674020861426508,2
SKU0032,2026-01-05,102.61890087042916,2
SKU0035,2026-01-05,37.55236030601746,2
SKU0036,2026-01-05,4.628977999428739,2
SKU0038,2026-01-05,268.0704064362866,2
SKU0039,2026-01-05,45.90733786219769,2
SKU0040,2026-01-05,13.174273916294618,2
SKU0042,2026-01-05,291.8676333183871,2
SKU0043,2026-01-05,35.52985945136518,2
SKU0044,2026-01-05,18.74673964754272,2
SKU0045,2026-01-05,47.69264845998611,2
SKU0046,2026-01-05,422.80914015839113,2
SKU0047,2026-01-05,44.33628091109879,2
SKU0048,2026-01-05,161.23706058611367,2
SKU0050,2026-01-05,248.5991680337632,2
SKU0054,2026-01-05,49.95613368766939,2
SKU0055,2026-01-05,278.15267344755557,2
SKU0056,2026-01-05,156.9683108844015,2
SKU0057,2026-01-05,78.60400740228054,2
SKU0058,2026-01-05,50.083216127551204,2
SKU0059,2026-01-05,159.03071920875297,2
SKU0061,2026-01-05,246.89461031120356,2
SKU0062,2026-01-05,17.149062906074327,2
SKU0063,2026-01-05,169.4308723241363,2
SKU0064,2026-01-05,45.0483860215662,2
SKU0065,2026-01-05,118.70401023781268,2
SKU0067,2026-01-05,18.919933946140535,2
SKU0068,2026-01-05,127.63544165355755,2
SKU0071,2026-01-05,340.30367713757744,2
SKU0073,2026-01-05,13.946386965187362,2
SKU0075,2026-01-05,48.20799907656643,2
SKU0078,2026-01-05,98.75642290498301,2
SKU0079,2026-01-05,42.93748065661639,2
SKU0082,2026-01-05,254.73478320398704,2
SKU0083,2026-01-05,193.27485507667996,2
SKU0084,2026-01-05,179.95573924462389,2
SKU0085,2026-01-05,130.2232652292562,2
SKU0086,2026-01-05,234.43562205822644,2
SKU0088,2026-01-05,152.19161717841723,2
SKU0089,2026-01-05,208.39208905547778,2
SKU0093,2026-01-05,232.5908932833406,2
SKU0094,2026-01-05,104.34248493364336,2
SKU0095,2026-01-05,143.33578248790192,2
SKU0096,2026-01-05,183.8071759995682,2
SKU0097,2026-01-05,21.28161862852798,2
SKU0098,2026-01-05,221.84601212622053,2
SKU0099,2026-01-05,251.92727203610136,2
SKU0100,2026-01-05,298.37121420901303,2
SKU0102,2026-01-05,204.3521641456189,2
SKU0104,2026-01-05,400.100840051077,2
SKU0105,2026-01-05,78.48287941574846,2
SKU0107,2026-01-05,46.24234326008897,2
SKU0108,2026-01-05,73.63703602646761,2
SKU0109,2026-01-05,81.16504151577897,2
SKU0110,2026-01-05,93.70964130232704,2
SKU0111,2026-01-05,79.47962515713749,2
SKU0112,2026-01-05,254.93934904833876,2
SKU0113,2026-01-05,104.27020427528674,2
SKU0117,2026-01-05,17.749168258373867,2
SKU0118,2026-01-05,13.245936876070619,2
SKU0119,2026-01-05,46.11758909109941,2
SKU0120,2026-01-05,105.59726625024757,2
SKU0123,2026-01-05,128.2437730674273,2
SKU0125,2026-01-05,15.681372876428567,2
SKU0128,2026-01-05,209.3062400292468,2
SKU0130,2026-01-05,28.02723848427521,2
SKU0135,2026-01-05,189.01554335757316,2
SKU0137,2026-01-05,31.25551816733107,2
SKU0138,2026-01-05,146.40916019492474,2
SKU0141,2026-01-05,191.9659121777867,2
SKU0143,2026-01-05,20.693807308001713,2
SKU0144,2026-01-05,142.47886704035724,2
SKU0145,2026-01-05,90.10154464185776,2
SKU0146,2026-01-05,28.842291021955536,2
SKU0147,2026-01-05,233.30463649764567,2
SKU0148,2026-01-05,183.8447851367289,2
SKU0149,2026-01-05,83.92782659486333,2
SKU0150,2026-01-05,310.484792098276,2
SKU0151,2026-01-05,45.59821579189184,2
SKU0152,2026-01-05,18.24456961876112,2
SKU0153,2026-01-05,139.74384998843846,2
SKU0154,2026-01-05,42.47888248859191,2
SKU0155,2026-01-05,29.583980704211132,2
SKU0156,2026-01-05,161.1642588409158,2
SKU0159,2026-01-05,165.7052464081446,2
SKU0160,2026-01-05,170.42018431983323,2
SKU0161,2026-01-05,78.36013838133272,2
SKU0162,2026-01-05,84.72509084802566,2
SKU0163,2026-01-05,177.8133984535779,2
SKU0165,2026-01-05,48.454907677187656,2
SKU0166,2026-01-05,239.47763988462117,2
SKU0167,2026-01-05,175.80606370868935,2
SKU0170,2026-01-05,177.07363665265416,2
SKU0171,2026-01-05,123.64620687755273,2
SKU0172,2026-01-05,125.6171877027894,2
SKU0173,2026-01-05,72.48073815234217,2
SKU0175,2026-01-05,165.61053664188375,2
SKU0176,2026-01-05,155.20327961883794,2
SKU0177,2026-01-05,28.201393853937503,2
SKU0178,2026-01-05,20.49547884820085,2
SKU0180,2026-01-05,13.976344932168246,2
SKU0181,2026-01-05,248.12453735974054,2
SKU0182,2026-01-05,35.423047562493814,2
SKU0184,2026-01-05,206.15918758171586,2
SKU0186,2026-01-05,49.857628169173005,2
SKU0187,2026-01-05,177.2968368627775,2
SKU0190,2026-01-05,115.91890922393779,2
SKU0191,2026-01-05,155.01347997638157,2
SKU0193,2026-01-05,29.396260739280763,2
SKU0195,2026-01-05,168.19391709996543,2
SKU0196,2026-01-05,46.62133457649116,2
SKU0198,2026-01-05,157.11088953092286,2
SKU0200,2026-01-05,183.82333658242865,2
SKU0001,2026-01-12,25.098549798761887,3
SKU0004,2026-01-12,32.103955743654225,3
SKU0005,2026-01-12,11.729578281166678,3
SKU0006,2026-01-12,72.68118497139135,3
SKU0008,2026-01-12,97.4847368871313,3
SKU0010,2026-01-12,174.05684393779828,3
SKU0011,2026-01-12,88.21315861454113,3
SKU0012,2026-01-12,124.68241461857718,3
SKU0013,2026-01-12,178.4010001366394,3
SKU0014,2026-01-12,109.45539293387236,3
SKU0015,2026-01-12,97.18014149429652,3
SKU0016,2026-01-12,46.741324669124346,3
SKU0017,2026-01-12,231.59978750586495,3
SKU0018,2026-01-12,242.3905312678708,3
SKU0019,2026-01-12,79.48464310781114,3
SKU0020,2026-01-12,237.80880968412174,3
SKU0021,2026-01-12,11.641356910573087,3
SKU0022,2026-01-12,175.87470091200677,3
SKU0023,2026-01-12,33.3913012116934,3
SKU0025,2026-01-12,44.30063880212424,3
SKU0026,2026-01-12,36.92964105224946,3
SKU0029,2026-01-12,13.323636476079775,3
SKU0030,2026-01-12,12.776140011348122,3
SKU0032,2026-01-12,99.22700781459328,3
SKU0035,2026-01-12,35.272600222332,3
SKU0036,2026-01-12,4.641355842275112,3
SKU0038,2026-01-12,286.9449517337581,3
SKU0039,2026-01-12,44.108411468798955,3
SKU0040,2026-01-12,12.420536771186532,3
SKU0042,2026-01-12,295.2730645938564,3
SKU0043,2026-01-12,31.576445671470896,3
SKU0044,2026-01-12,19.20281467624066,3
SKU0045,2026-01-12,54.31834837321651,3
SKU0046,2026-01-12,359.1515682231175,3
SKU0047,2026-01-12,39.88745169168509,3
SKU0048,2026-01-12,132.9504125268682,3
SKU0050,2026-01-12,253.4963387203196,3
SKU0054,2026-01-12,49.46608492267411,3
SKU0055,2026-01-12,280.8752413412354,3
SKU0056,2026-01-12,139.24391623004757,3
SKU0057,2026-01-12,75.31273950363779,3
SKU0058,2026-01-12,44.247878796739755,3
SKU0059,2026-01-12,151.3282418835964,3
SKU0061,2026-01-12,252.52198036057894,3
SKU0062,2026-01-12,16.516920859766522,3
SKU0063,2026-01-12,141.0359453146851,3
SKU0064,2026-01-12,54.242670547658875,3
SKU0065,2026-01-12,115.07639977397524,3
SKU0067,2026-01-12,18.39648878313962,3
SKU0068,2026-01-12,117.37618222074336,3
SKU0071,2026-01-12,341.57672750332165,3
SKU0073,2026-01-12,16.27776477523975,3
SKU0075,2026-01-12,42.840762279494946,3
SKU0078,2026-01-12,99.37478527797784,3
SKU0079,2026-01-12,50.585581449383845,3
SKU0082,2026-01-12,247.1014118690112,3
SKU0083,2026-01-12,185.31377140370415,3
SKU0084,2026-01-12,183.78017694208074,3
SKU0085,2026-01-12,117.70637207856973,3
SKU0086,2026-01-12,244.0315834155986,3
SKU0088,2026-01-12,343.2513852709096,3
SKU0089,2026-01-12,175.8083811229393,3
SKU0093,2026-01-12,242.48489296785525,3
SKU0094,2026-01-12,160.537485385169,3
SKU0095,2026-01-12,134.60827714196543,3
SKU0096,2026-01-12,159.80780824347704,3
SKU0097,2026-01-12,23.002508943210874,3
SKU0098,2026-01-12,243.16767149981226,3
SKU0099,2026-01-12,246.12067422878982,3
SKU0100,2026-01-12,189.20486893773977,3
SKU0102,2026-01-12,203.86350169615704,3
SKU0104,2026-01-12,355.61780261918705,3
SKU0105,2026-01-12,72.85146896898121,3
SKU0107,2026-01-12,44.750616571209925,3
SKU0108,2026-01-12,81.3347242786472,3
SKU0109,2026-01-12,76.06353087318692,3
SKU0110,2026-01-12,93.654154599805,3
SKU0111,2026-01-12,73.39957246768412,3
SKU0112,2026-01-12,223.89716192414812,3
SKU0113,2026-01-12,107.48427912179518,3
SKU0117,2026-01-12,17.749168258373867,3
SKU0118,2026-01-12,21.168892606049923,3
SKU0119,2026-01-12,117.24853127047237,3
SKU0120,2026-01-12,91.62285592720956,3
SKU0123,2026-01-12,109.95331003495099,3
SKU0125,2026-01-12,17.57843845939532,3
SKU0128,2026-01-12,201.03154306802372,3
SKU0130,2026-01-12,27.459535876072515,3
SKU0135,2026-01-12,209.31037129776573,3
SKU0137,2026-01-12,31.450373752039358,3
SKU0138,2026-01-12,150.0147160903787,3
SKU0141,2026-01-12,157.991967452501,3
SKU0143,2026-01-12,26.012932989873825,3
SKU0144,2026-01-12,138.64846497698832,3
SKU0145,2026-01-12,79.82271234003682,3
SKU0146,2026-01-12,31.27950265718062,3
SKU0147,2026-01-12,206.12638368673305,3
SKU0148,2026-01-12,137.53562417242432,3
SKU0149,2026-01-12,84.40809554225201,3
SKU0150,2026-01-12,293.64250788143585,3
SKU0151,2026-01-12,42.40976548570498,3
SKU0152,2026-01-12,18.55155582564757,3
SKU0153,2026-01-12,124.93188688946063,3
SKU0154,2026-01-12,47.65623494415045,3
SKU0155,2026-01-12,22.03638545521122,3
SKU0156,2026-01-12,139.4223244994667,3
SKU0159,2026-01-12,165.9571238394191,3
SKU0160,2026-01-12,147.74775158817044,3
SKU0161,2026-01-12,86.91296349189338,3
SKU0162,2026-01-12,56.57836944781106,3
SKU0163,2026-01-12,141.47813816196998,3
SKU0165,2026-01-12,49.04371727185993,3
SKU0166,2026-01-12,256.9625789055108,3
SKU0167,2026-01-12,174.38653165763418,3
SKU0170,2026-01-12,188.62684984502422,3
SKU0171,2026-01-12,14.189284737483113,3
SKU0172,2026-01-12,132.58302801645087,3
SKU0173,2026-01-12,82.91239987001597,3
SKU0175,2026-01-12,187.98212480165392,3
SKU0176,2026-01-12,179.37257789345907,3
SKU0177,2026-01-12,25.947631286155246,3
SKU0178,2026-01-12,20.28610977260408,3
SKU0180,2026-01-12,8.004456410009656,3
SKU0181,2026-01-12,193.12636321391525,3
SKU0182,2026-01-12,30.54604868319315,3
SKU0184,2026-01-12,193.63093513287092,3
SKU0186,2026-01-12,50.44578860665906,3
SKU0187,2026-01-12,134.82893500786807,3
SKU0190,2026-01-12,104.37337074859848,3
SKU0191,2026-01-12,131.55346333855243,3
SKU0193,2026-01-12,25.35803301211707,3
SKU0195,2026-01-12,175.08228301541234,3
SKU0196,2026-01-12,45.29960714522853,3
SKU0198,2026-01-12,155.49532887358848,3
SKU0200,2026-01-12,182.78293648325484,3
SKU0001,2026-01-19,29.413794682365317,4
SKU0004,2026-01-19,35.938739674523106,4
SKU0005,2026-01-19,10.728988606424968,4
SKU0006,2026-01-19,73.31944663419203,4
SKU0008,2026-01-19,105.58513361832847,4
SKU0010,2026-01-19,182.00055992328188,4
SKU0011,2026-01-19,112.20230356634308,4
SKU0012,2026-01-19,127.6103373518216,4
SKU0013,2026-01-19,163.27909566486838,4
SKU0014,2026-01-19,106.7947998080472,4
SKU0015,2026-01-19,99.96628755533231,4
SKU0016,2026-01-19,38.41920238497338,4
SKU0017,2026-01-19,247.97593994903204,4
SKU0018,2026-01-19,226.01583352465667,4
SKU0019,2026-01-19,84.4729307839193,4
SKU0020,2026-01-19,242.99198265556075,4
SKU0021,2026-01-19,11.641356910573087,4
SKU0022,2026-01-19,175.532576952581,4
SKU0023,2026-01-19,37.29068151643812,4
SKU0025,2026-01-19,44.89006547770029,4
SKU0026,2026-01-19,41.959700471607,4
SKU0029,2026-01-19,13.159719805471253,4
SKU0030,2026-01-19,14.648855737091818,4
SKU0032,2026-01-19,104.14445599510387,4
SKU0035,2026-01-19,42.37969831318685,4
SKU0036,2026-01-19,3.8672922031140327,4
SKU0038,2026-01-19,295.66230474962526,4
SKU0039,2026-01-19,45.39545608530056,4
SKU0040,2026-01-19,12.867056871185936,4
SKU0042,2026-01-19,306.6455870690446,4
SKU0043,2026-01-19,36.85313723122798,4
SKU0044,2026-01-19,19.71611174819533,4
SKU0045,2026-01-19,51.998867374534925,4
SKU0046,2026-01-19,390.5845750440986,4
SKU0047,2026-01-19,47.153091772121684,4
SKU0048,2026-01-19,121.66616983696534,4
SKU0050,2026-01-19,250.66044609714183,4
SKU0054,2026-01-19,50.44578860665906,4
SKU0055,2026-01-19,271.694962209105,4
SKU0056,2026-01-19,144.4664572471939,4
SKU0057,2026-01-19,73.4555728999127,4
SKU0058,2026-01-19,53.24498673723378,4
SKU0059,2026-01-19,149.44076325598522,4
SKU0061,2026-01-19,263.6607511651166,4
SKU0062,2026-01-19,17.223826783191246,4
SKU0063,2026-01-19,143.98800381152995,4
SKU0064,2026-01-19,54.24864231468816,4
SKU0065,2026-01-19,109.79500596429573,4
SKU0067,2026-01-19,17.749168258373867,4
SKU0068,2026-01-19,116.12244598948263,4
SKU0071,2026-01-19,368.21594892609227,4
SKU0073,2026-01-19,16.464949267903112,4
SKU0075,2026-01-19,49.393245292569176,4
SKU0078,2026-01-19,100.25995454228001,4
SKU0079,2026-01-19,51.67621676033015,4
SKU0082,2026-01-19,250.45997762813542,4
SKU0083,2026-01-19,194.02558778331715,4
SKU0084,2026-01-19,177.0256509002446,4
SKU0085,2026-01-19,114.89180660999554,4
SKU0086,2026-01-19,247.18468347428097,4
SKU0088,2026-01-19,140.97995232855448,4
SKU0089,2026-01-19,190.3848960407717,4
SKU0093,2026-01-19,246.93769453094188,4
SKU0094,2026-01-19,156.06246002331795,4
SKU0095,2026-01-19,128.8976847531134,4
SKU0096,2026-01-19,172.58394660905526,4
SKU0097,2026-01-19,32.57020140289491,4
SKU0098,2026-01-19,232.31402705591972,4
SKU0099,2026-01-19,242.89106618810516,4
SKU0100,2026-01-19,299.21760219387335,4
SKU0102,2026-01-19,212.08892319822183,4
SKU0104,2026-01-19,367.03344195300195,4
SKU0105,2026-01-19,73.8929358914753,4
SKU0107,2026-01-19,43.14003939210113,4
SKU0108,2026-01-19,72.46847866021598,4
SKU0109,2026-01-19,87.50403698256972,4
SKU0110,2026-01-19,98.25653920688723,4
SKU0111,2026-01-19,75.12161281186056,4
SKU0112,2026-01-19,249.32372541727096,4
SKU0113,2026-01-19,109.00131066385866,4
SKU0117,2026-01-19,17.72365710658708,4
SKU0118,2026-01-19,22.543609551553406,4
SKU0119,2026-01-19,324.724191368917,4
SKU0120,2026-01-19,105.8004580621581,4
SKU0123,2026-01-19,111.64259011148927,4
SKU0125,2026-01-19,16.838966311470816,4
SKU0128,2026-01-19,227.3509713949377,4
SKU0130,2026-01-19,30.22374489007046,4
SKU0135,2026-01-19,205.03049942149627,4
SKU0137,2026-01-19,39.89215345441736,4
SKU0138,2026-01-19,142.5408802011696,4
SKU0141,2026-01-19,180.0144312730103,4
SKU0143,2026-01-19,33.073755549798484,4
SKU0144,2026-01-19,140.59678550898198,4
SKU0145,2026-01-19,90.93701219166162,4
SKU0146,2026-01-19,55.186402553485095,4
SKU0147,2026-01-19,270.6231389615626,4
SKU0148,2026-01-19,131.10119590667514,4
SKU0149,2026-01-19,88.82337982486406,4
SKU0150,2026-01-19,315.3458580467248,4
SKU0151,2026-01-19,47.32908644147343,4
SKU0152,2026-01-19,21.365909649004443,4
SKU0153,2026-01-19,119.96590662603418,4
SKU0154,2026-01-19,51.5625292180356,4
SKU0155,2026-01-19,13.130399690641568,4
SKU0156,2026-01-19,156.05195329835993,4
SKU0159,2026-01-19,177.64304935943187,4
SKU0160,2026-01-19,159.510545373982,4
SKU0161,2026-01-19,94.27830588655425,4
SKU0162,2026-01-19,82.77296394035157,4
SKU0163,2026-01-19,160.81404347176974,4
SKU0165,2026-01-19,53.176413699785265,4
SKU0166,2026-01-19,262.01832849679215,4
SKU0167,2026-01-19,177.93815607751895,4
SKU0170,2026-01-19,192.19009245854448,4
SKU0171,2026-01-19,258.835438912165,4
SKU0172,2026-01-19,127.23318722406195,4
SKU0173,2026-01-19,72.26030298564328,4
SKU0175,2026-01-19,187.31900024653478,4
SKU0176,2026-01-19,187.05497708625393,4
SKU0177,2026-01-19,30.702413871951105,4
SKU0178,2026-01-19,24.340574339385782,4
SKU0180,2026-01-19,12.29012830711397,4
SKU0181,2026-01-19,268.4795314025343,4
SKU0182,2026-01-19,36.47564451861921,4
SKU0184,2026-01-19,197.25895120061844,4
SKU0186,2026-01-19,50.82793815882013,4
SKU0187,2026-01-19,131.71946337380777,4
SKU0190,2026-01-19,101.58869118109274,4
SKU0191,2026-01-19,121.15168736080986,4
SKU0193,2026-01-19,30.702413871951105,4
SKU0195,2026-01-19,157.90086309629035,4
SKU0196,2026-01-19,50.72312450634485,4
SKU0198,2026-01-19,155.96165873122166,4
SKU0200,2026-01-19,197.56092409982907,4
SKU0001,2026-01-26,25.646156953936178,5
SKU0004,2026-01-26,31.7176336703227,5
SKU0005,2026-01-26,10.83217146902159,5
SKU0006,2026-01-26,77.93304017346902,5
SKU0008,2026-01-26,103.46486371280076,5
SKU0010,2026-01-26,175.1666714410678,5
SKU0011,2026-01-26,113.06268972916011,5
SKU0012,2026-01-26,122.62425323422549,5
SKU0013,2026-01-26,162.5751646928353,5
SKU0014,2026-01-26,109.78183759854522,5
SKU0015,2026-01-26,97.69947359027084,5
SKU0016,2026-01-26,38.557805655618225,5
SKU0017,2026-01-26,254.10898339290424,5
SKU0018,2026-01-26,272.4293533266863,5
SKU0019,2026-01-26,83.14394858896415,5
SKU0020,2026-01-26,242.13460819554948,5
SKU0021,2026-01-26,10.2665505815957,5
SKU0022,2026-01-26,180.2326700569095,5
SKU0023,2026-01-26,40.06648920068448,5
SKU0025,2026-01-26,48.22920643977951,5
SKU0026,2026-01-26,39.76151579551618,5
SKU0029,2026-01-26,12.674807703002932,5
SKU0030,2026-01-26,10.746717909549382,5
SKU0032,2026-01-26,106.48126922795,5
SKU0035,2026-01-26,40.96967217324177,5
SKU0036,2026-01-26,9.433273505270758,5
SKU0038,2026-01-26,300.80175587083966,5
SKU0039,2026-01-26,45.02839905662936,5
SKU0040,2026-01-26,13.489308618335224,5
SKU0042,2026-01-26,296.43006317982,5
SKU0043,2026-01-26,35.30083126898906,5
SKU0044,2026-01-26,18.919933946140535,5
SKU0045,2026-01-26,45.936643018460224,5
SKU0046,2026-01-26,419.2902173377314,5
SKU0047,2026-01-26,43.69850735584693,5
SKU0048,2026-01-26,122.32670098810205,5
SKU0050,2026-01-26,246.7893801580894,5
SKU0054,2026-01-26,53.56429021985056,5
SKU0055,2026-01-26,275.4661183560387,5
SKU0056,2026-01-26,135.1686178526545,5
SKU0057,2026-01-26,76.3652235331709,5
SKU0058,2026-01-26,42.79245637500971,5
SKU0059,2026-01-26,149.71746900830723,5
SKU0061,2026-01-26,266.7205240339747,5
SKU0062,2026-01-26,17.223826783191246,5
SKU0063,2026-01-26,133.81537411702772,5
SKU0064,2026-01-26,54.46553871637998,5
SKU0065,2026-01-26,104.06115106411585,5
SKU0067,2026-01-26,16.74808216273968,5
SKU0068,2026-01-26,108.81124320456519,5
SKU0071,2026-01-26,362.4438568799591,5
SKU0073,2026-01-26,7.142907442374577,5
SKU0075,2026-01-26,43.633858647453565,5
SKU0078,2026-01-26,104.62377447546756,5
SKU0079,2026-01-26,51.42082681339823,5
SKU0082,2026-01-26,239.88923493371604,5
SKU0083,2026-01-26,186.42469189785572,5
SKU0084,2026-01-26,173.82904826895864,5
SKU0085,2026-01-26,113.42565584974119,5
SKU0086,2026-01-26,249.28222720139445,5
SKU0088,2026-01-26,0.0,5
SKU0089,2026-01-26,185.09684468895188,5
SKU0093,2026-01-26,251.20634405110755,5
SKU0094,2026-01-26,97.09226821958963,5
SKU0095,2026-01-26,119.20389060654226,5
SKU0096,2026-01-26,165.25121553020267,5
SKU0097,2026-01-26,34.610296361877204,5
